text,target
الدول التي يمكن ان تقود الكولسه هي اما المغرب او مصر رغم انه اشار في الردود بصراحه للمغرب,1
الرءيس الامريكي يسقط من علي درج في اول رحله خارجيه له,1
الرباط *عيون القلب*,1
الرباط الاربعاء 9 يونيو 2021,1
الرجاء الحب *قلب اخضر* *قلب اخضر*,1
الرجل يميل للاربع صفات الموجوده في التصويت خويا منير *فرح* و لكن صوت للمتدينه,1
الرد الشافي,1
الرد علي المدح فن عجزت تعلمه لكن سبني و شوف الانجاز اللغوي *وجه متعجب*,1
الرقه التي يحبها قلبي يمكن ان التقي بها في ورده وكوب قهوه وسماء غاءمه *قلوب* ,1
الريفيه ديالنا ماشي بحال ديال الحسيمه و الناظور مختلفه لكن بنا نسوبيه و قرابه,1
الزهر كله اخذاته فرنسا *فرح* ان شاء الله بلجيكا ايطاليا ولا البرتغال اللي اخذات اللقب منهم غادي نكون راضيه,1
السءال لي دابا كنتظر الجواب عليه شنو رايك في لي دار هو,1
الساعه بتوقيت المغرب *غمزه*,1
السعدي اشتغال الاستاذ باجر هزيل لا يستقيم والاحرار يتعهد برفع اجرته,1
السلام عليكم ورحمه الله تعالي وبركاته,1
السلام عليكم ورحمه الله وبركاته,1
السلام وعلیکم صباح الخیر جمعہ مبارک,1
السوبرليغ غادي تكون حيت المريكانيين بغاوها فلورنتينو واجهه للمريكانيين فهاد المساله,1
السياره را عادي يديوها الدرك,1
السياره زاءد جوج كبار زاءد جوج صغار دهاب واياب بمليون واش بغيت تركب بيليكي,1
السياسه نفاق وقد تكونتم علي ذلك باحترافيه عاليه لكن المءمن لا يلدغ من الجحر مرتين,1
السيد راه ݣاليك اي واحد عندو كتر من 65 عام غيشد 10 درهم او لي عندو 3 دولاد كيقراو ايشد 300 درهم اش بغيتو مزال ه,1
السيده الامريكيه هاريت توبمان,1
السيده عليها قبه *غمزه*,1
الشارع المغربي كولو هذا هو الراي ديالو عادي,1
الشخص الذي تسبب في قد يحاكم ب 3 سنوات سجنا و غرامه يمكن ان تصل الي 60 الف يورو,1
الشرطه علي الدراجه الناريه لكن من لم يفهم الفيديو لم يري الشرطه,1
الشفرا تفو وجوه جهنم,0
الشي اللي غيخلي الحكومه مازال فارضه الاجراءات الوقاءيه الصارمه للحد من انتشار العدوي,1
الشيخ العثيمين,1
الشيخ محمد مزيان وفقه الله,1
الصحافي مصلحا ما يمكن اصلاحه السلطه المستقله,1
الصراحه مبينش صلكوط شكل نقي,0
الصراحه مدينه بسرعه كتولف الزناقي ديالها و اذا كنت شويه فايق متلفش *ابتسامه*,1
الصفعه لخدا ماكرون يجب ان ياخد مثلها تبون المريض,1
الصيف مزيان فحاله وحده ايلا مكان عندك ميدار *شخص في موقف لوتس*  *علامه الذكور* و عندك متخسر,1
الضحك علي الدقون كل هم الجزاءر هو المغرب لعفو يهاد الناس,0
الضوءي لاتخترق جلده سبحان الله,1
الطايح كتر من النايض والنايض شداه الدوخا,1
الطزاءريون لا يفقهون شيءا,0
الظاهر انك مرتزق شيعي يريد التغلغل وخلق الفتنه بين المغاربه يا الكلب,0
العاهل السعودي سيقضي عطلته في طنجه,1
العجيب والغير المقبول هو تصرف نظام قطر بالتصويت ضد الامارات سبحان الله ولله في خلقه شءونمبروك للامارات تستحق واكثر,1
العداله و التنميه حزب جاي يكوز ماشي يخدم و معوال يدير حتي زفته,1
العذاب الله اعلم لكن بنهايه خرج,1
العز زعيمتي غادي نتيليشارجيه,1
العز ليكم شوف تيفي الديانه ما تزهق,1
العفو اخي عادي نحن هنا لتفهم بعضنا,1
العلاقه بين دور الاشاعات و الاخوان و الانقلابات و فشلهم في الحكم هي متلازمه ابديه *اللسان الي الخارج وعين تغمز*,1
العميقين اخر همهم بلادهم,1
العنصريه استفحلت في مجتمع الخليجي,0
العنصريه باقا فالمغرب بهاد تفكير *يعتقد بالون* د ولاد ناس,1
العنصريه علي خلق الله الواحد ياخد لفه حول نفسه ويضحك علي خلقه رب العاملين اذا هو كامل الاوصاف,1
العنصريه غير بيناتنا حاراك الافارقه,0
العياشه دايرين لحلاقم للاوباش هوهوهوهوهو,0
العياشه الموريش,1
العيون تحكي قصص الذبول,1
الغربه الغربه مره يا صديقي,1
الف الف مبروك,1
الف الف مبروك استاذنا دامت لكم الافراح والمسرات وبارك الله للعروسين وبارك عليهما وجمع بينهما في خير,1
الف الف مبروك الرجل المناسب في المكان,1
الف الف مبروك العمل الرايق يا مبدعين *قلوب*  *قلوب*  *قلوب*  الله يوفقكم,1
الف الف مبروك منيره الله يوفقج ويسعدج يارب *قلب ابيض* *قلب ابيض*,1
الف الف مبروك يا جزاءر,1
الف الف مبروك يا مروان بجد عظمه *نار* *صفق* *صفق* *قلب* ,1
الف تحيه لجيش المغربي,1
الف مبروك,1
الف مبروك *صفق*,1
الف مبروك *عيون القلب*,1
الف مبروك *العلم للجزاءر* *قلب* ,1
الف مبروك *ممتاز* *ارتفع*,1
الف مبروك ابو خالد و الله يوفقه وحياه سعيده,1
الف مبروك اتمني له المزيد من النجاحات,1
الف مبروك الامارات والغابون,1
الف مبروك النجاح,1
الف مبروك بومهنا و الله يوفقك و يتمم لك علي خير *قلوب* ,1
الف مبروك تركي,1
الف مبروك تستاهل اكتر من ذلك *قلب*  *قلب*  *قلب* ,1
الف مبروك لابنه استاذنا العظيم الدكتور يوسف زيدان,1
الف مبروك لك ولاسرتك,1
الف مبروك للوداد *قلب ازرق* *قلب ازرق* هاردلاك للمولوديه,1
الف مبروك مبروك مبروك مبروك للفريق,1
الف مبروك مبروك مبروك مبروك للفريق المحاربين,1
الف مبروك محمد *كركديه*,1
الف مبروك من المغرب *العلم للمغرب* *تاج* *العلم لدوله الامارات العربيه المتحده*,1
الف مبروك من فانز نانسي بحبك يا قويه,1
الف مبروك منتخبنا الوطني *العلم للجزاءر* فوزه المستحق علي نظيره الشقيق التونسي *العلم لتونس*,1
الف مبروك و من نجاح لنجاح ان شاء الله *قلوب*  *قلوب* ,1
الف مبروك ي هيما ربنا يتمم عليك بالخير ويسعدك يارب *قلب*  *ارتفع*,1
الف مبروك يا جزاءر,1
الف مبروك يا حليموو *قلب* *قلب*,1
الف مبروك يا رب عقبال البقيه *قلب*  *زهره ذابله*,1
الف مبروك يا يارا و ربنا يسعدكم ان شاء الله *حب*,1
الف مبروك يابوخالد وتستاهل كل خير وعسي الله يوفقك يارب,1
الف مبروك ياحبيب قلبي *قلوب* ,1
الف مبروك يايارا *عيون القلب* *قلوب* ربنا يتمملك علي خير *قلب بنفسجي*,1
الف مبروك يبو شاعي و عسي الله يوفقك و يتمم لك علي خير *قلوب*  *قلوب* ,1
الف مرحبا غادي نتغدا في الجامعه *ابتسامه*,1
الفاسد ما عنده بعد نظر باثر الي قاعد يسويه بالديره تبي يكون عنده بعد نظر لي يوم القيامه,0
الفرس والاتراك لم ينجحوا فقط من اخراجكم من المذهب السني بل حتي من عروبتكم,0
الفرعون يتمني لكم يوم سعيد مليء بالملل والراحه والنوم *عيون القلب* *عيون القلب* *مندهش* *وجه الكذب*,1
الفروض *فرح*,1
الفلوس اللي معاك توديك تصيف فين,1
الفلوس او اللحيه كتلقايها عند زوين او خيب لكن الايمان والحياء كتلقايهم عند لحابهم الله,1
الفلوس كاينين عند الفرعون ا لالا سلمي *بخيبه امل بالارتياح* غي عطيني لاضريس نجي نجيب جوج جوج من الحاجه وتوني ديال البارصا من الفوق *فتح الفم* *وجه الكذب*,1
