text,target
الحمد لله.اللهم اقطع الملاهي واهدي ناس الملاهي وارزقهم رزقا حلالا طيبا مباركا.,1
اعطوني رقم التبليغ عن المخالفة الحجر الله يخليكم فاقليم قلعة السراغنة,1
اللهم ارحمنا واعفو عنا وارفع عنا هاذا البلاء,1
ايها الناس انا االطاعون كالنار المشتعلة وانتم وقودها فتفرقوا حتى لا تجد النار مايشعلها فتنطفئ وحدها، 🙏الزمو بيوتكم🙏,1
بصراحة نتمناو لو كلنا نعملو تحليلات ونفرقوا لمريض يدخل الحجز الصحي لرعاية الطبية وليما مريضش يخرج يخدم على ولادو وتبقى الحياة عادية وتحت السيطرة هدا رأيي المحترم,1
اللهم لطفك يارب ولكن الحزم في الحجر الصحي بالعصا بالغرام باي وسيلة لتفادي الكارثة,1
يا ربي تحمينا,1
اطلب من الله العلي القدير ان يلطف بنا وينزل علينا رحمته الواسعة اللهم اجعل بلدنا امنا واطلب من المغاربة ان يلتزموا بيوتهم ولا يخرجون الا لحاجة ضرورية ( خواتتاتي النساء قضيتوا باللي كاين) لكي نساعد الجيش الابيض على الحد من هذا الوباء,1
الان نحن تحت رحمة خالقنا اللهم ارفع عنا البلاء واحفظ عبادك من الوباء,1
اللهم ارفع عنا هذا البلاء يامن تقول للشيء كن فيكون يارحمان يارحيم،ربي لاتأخذنا بذنوبنا واعف عنا واغفر لنا وارحمنا انك انت الغفور الرحيم.,1
ياربي تفعل بنا خير,1
اللهم ارحم موتانا واشف مرضانا وارحم ضعفنا يا ارحم الراحمين,1
ربما فكرة كل واحد شفي في العائلة يعطي دمه لأفراد عاءلته التي يصعب شفاؤها قد ينقد هم من الموت....فكرة للمناقشة فقط ...؟!!!!!,1
عطيو الناس الفلوس باش ميخرجش حتا واحد,1
الله يلطف بنا .خاص الحضر 12 يسالي مشي 6,1
اللهم ازل الغمة عن الأمة و ارفع عن امة نبيك محمد ما نزل من الوباء بقوتك و حولك يا ألله,1
اللهم ارفع عنا الوباء ولاتؤاخذنا بما فعل السفهاء منا. اللهم اشف جميع المرضى وارحم الاموات منهم,1
لا اله الا الله يااااربي تحفظنا يااارب,1
ياربي السلامة اللهم انظر لعبادك بعين رحمتك يارب اللهم لا تؤاخذنا بذنوبنا يارب اللهم تجاوز عنا واغفر لنا,1
ياربي سلامة 😕😕😕😕😕😕😕😕,1
3acha malikena lerali lahi hefdo we hefed losera lealawiya we hefed cha3b lemareribi lahi atikoum keti3 leyedin ya lehkawana beka ra lemalik teserkouh ya leredarin,1
Alahe ikhali lina malikna 🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲,1
"alhamdo le allah dema saiakon alkhair enchae allah alhaja aluaheda lazem jame3 anas ,khashom itabko, karar alhokoma ve tadkek ama alkhar fe esbania dema sa iacon ve edne allah alkhair dema ma3a al3adl allah ichafe aljame3 iarab al3alamen amen",1
Ana Brite had l3issaba ta9ta3iddihom ollah ihfd Lina malikna,1
Ana m3a louazir hadrto m39ola,1
Asi hotman positive dima 😂,1
Bladi❤️🤲🤲🤲,1
Brabo 3lik tatfidna bzaf,1
أحسنت صنعًا للحكومة لاتخاذها قرار إغلاق الحدود مع جميع الدول.,1
برافو تيغاسالين هنا أناس يدركون خطورة الفيروس أنهم احترموا القوانين👍👏👏,1
Bsahtk m39oll,1
وأنت الذي لا يتوقف عن انتقاد إحصائيات الإيجابيات وحالات الوفاة والحالات المعالجة وكذلك الحالات السلبية التي تم الإعلان عنها يوميًا من قبل السلطات المغربية المختصة بطريقة رسمية ، مدركًا أن هذه البيانات الإحصائية الخارجية لقد منح من هم أنفسهم قدرًا كبيرًا من المصداقية لهذه الإحصائيات وللجهود التي نشرتها المغرب ، على وجه الخصوص ، الاحتواء المبكر والنظافة الصارمة التي طبقتها السلطات المغربية المختصة. الناس بدلاً من شكرهم بالقول بقبعات منخفضة / قمصان بيضاء ، السلطات المسؤولة عن فرض الاحتواء عن طريق تشجيع المواطنين على البقاء في المنزل. والسلطات المغربية المختصة والجمعية المدنية مع جميع مكوناتها التي هي الجني وقوة هذه الدولة المغربية التاريخية المحترمة عبر الزمان والمكان.,1
ويعيش ملك الفقراء,1
 ALLAH AL WATAN AL MALIK chokran mr alami wa allah al mouwafak,1
Kolchi ghadi diroh f had la semaine daba nchofo !! Bravo sanaa,1
Li9a2 fl mostawa jawbna 3la katir man as2ila ra2is l7okoma b i7tirafiya wa si3at khatar. Wa kolona f khedmat al watan ila kan ma7taj lina hadi la ghobara 3anha na7no maghariba wa sanadal kadalik. Fa9at ichara aw mola7ada a zomala2 sana2 wa akh belhisi min fadlikom al mara 9adima narjo minkom al i7tirafiya fil 7iwar wa3adam mo9ata3at a chakhs aladi mowajah Laho so2al. Likay tasil al ma3loma ama binesba li sa7afi aw modi3 9anat al aoula chokran lak konta ani9 wa as2ilatak kanat fi ma7aliha ma3a 3adam al mo9ata3a konta i7tirafiyan 3 as2ila aw 4 fa9at. Chokran Lakom akhokom youssef min beljika.,1
Llah ynsrkom lhokoma dyalna,1
"Llahihfad jami3 lmuslimin men hed lmarad . LLAHIHFAD lmaghariba li ma kan fih atiba bzaf ma kan materiel , khass les masques o kola wahd i hmi rasso o i hmi lkhrin.",1
O3acha mohamad 6,1
Vive notre cher Roi Allah ynasro,1
Ya rabi thfad asfi rah hna makhlou3ine 3la walidina ou la famille ou thfad bladna ou malikna ou trja3e bladna kif kante ou thfad jami3 lbachare ya rab ou tahiya lchouf tv mene geneve et merci beaucoup.,1
 hadchi 3lach galo lina 3awnona b glasskom f darkom li houa lhajr sihhi,1
" إلا فات الأوان موت او هنينا من التشاؤم ديالك .
المغرب موقف الرحلات من المرحلة الأولى ماشي حتا بانت عندو ألف حالة",1
 الدرك الملكي وضع رهن إشارة وزارة الصحة الهليكوبتر لنقل العينات من المناطق البعيدة إلى المعاهد المعتمدة,1
 اللهم آمين أخويا,1
" تحية الأمن الوطني المغربي
الله يقدرني على فعل الخير 🚶🏼‍♂️🚶🏼‍♂️🚶🏼‍♂️",1
 دبا فهاد الوضع اللي عندو شي رونديفو مع طبيب ديالو بلا ما يمشي ولا اقدر اتصل بيه فالهاتف اصلا بحال هاد الناس معرضين اكثر لخطر الاصابة اللهم يبقا فدارو,1
 علاه مافراسك بلي عطاو هاد اوتوغيزاسيون للمستشفيات كاملين ؟!!!,1
 على حساب ما صرحات بيه وزارة الصحة كاين الف وستة مائة وستة وأربعون سرير مجهز في قادم الايام سيصل العدد ل ثلاتة آلاف سرير .,1
 هذا هو لبلان خويا عادة خاص الناس تكون واعية بهادشي الله يصاوب و صافي,1
